Time;Leakrate;PS-He2;PS-V1;PS-V2;PS-V3;EV-He1;EV-He2;
[s];[1.0E-09];[Bar];[mBar];[mBar];[mBar];-;-;
76.0;1.13733;15.321;0.009;0.001;0.001;0;0;
76.2;1.140123;15.321;0.009;0.001;0.001;0;0;
76.4;1.141112;15.321;0.009;0.001;0.001;0;0;
76.6;1.141388;15.321;0.009;0.001;0.001;0;0;
76.8;1.141314;15.321;0.009;0.001;0.001;0;0;
77.0;1.141536;15.321;0.009;0.001;0.001;0;0;
77.2;1.142258;15.321;0.009;0.001;0.001;0;0;
77.4;1.144213;15.321;0.009;0.001;0.001;0;0;
77.6;1.146533;15.321;0.009;0.001;0.001;0;0;
77.8;1.147549;15.321;0.009;0.001;0.001;0;0;
78.0;1.147554;15.321;0.009;0.001;0.001;0;0;
78.2;1.147388;15.321;0.009;0.001;0.001;0;0;
78.4;1.147488;15.321;0.009;0.001;0.001;0;0;
78.6;1.148515;15.323;0.009;0.001;0.001;0;0;
78.8;1.150707;15.321;0.009;0.001;0.001;0;1;
79.0;1.152964;1.057;0.009;0.001;0.001;0;1;
79.2;1.154949;1.000;0.009;0.001;0.001;0;1;
79.4;1.155827;0.992;0.010;0.001;0.001;0;1;
79.6;1.156127;0.983;0.010;0.001;0.001;0;1;
79.8;1.156436;0.981;0.010;0.001;0.001;0;1;
80.0;1.157642;0.985;0.010;0.001;0.001;0;1;
80.2;1.160042;0.981;0.010;0.001;0.001;0;1;
80.4;1.163682;0.977;0.010;0.001;0.001;0;1;
80.6;1.167458;0.977;0.010;0.001;0.001;0;1;
80.8;1.169326;0.979;0.010;0.001;0.001;0;1;
81.0;1.170159;0.974;0.010;0.001;0.001;0;1;
81.2;1.170564;0.974;0.010;0.001;0.001;0;1;
81.4;1.171516;0.977;0.010;0.001;0.001;0;1;
81.6;1.173288;0.979;0.010;0.001;0.001;0;1;
81.8;1.178787;0.974;0.010;0.001;0.001;0;1;
82.0;1.183609;0.974;0.010;0.001;0.001;0;1;
82.2;1.185121;0.977;0.010;0.001;0.001;0;1;
82.4;1.18541;0.979;0.010;0.001;0.001;0;1;
82.6;1.185895;0.974;0.010;0.001;0.001;0;1;
82.8;1.186741;0.979;0.010;0.001;0.001;0;1;
83.0;1.188143;0.977;0.010;0.001;0.001;0;1;
83.2;1.190661;0.977;0.010;0.001;0.001;0;1;
83.4;1.193863;0.977;0.010;0.001;0.001;0;1;
83.6;1.196598;0.974;0.010;0.001;0.001;0;1;
83.8;1.19811;0.977;0.010;0.001;0.001;0;1;
84.0;1.198749;0.977;0.010;0.001;0.001;0;1;
84.2;1.200092;0.974;0.010;0.001;0.001;0;1;
84.4;1.201815;0.972;0.010;0.001;0.001;0;1;
84.6;1.204772;0.974;0.010;0.001;0.001;0;1;
84.8;1.208584;0.974;0.010;0.001;0.000;0;1;
