Time;Leakrate;PS-He2;PS-V1;PS-V2;PS-V3;EV-He1;EV-He2;
[s];[1.0E-09];[Bar];[mBar];[mBar];[mBar];-;-;
77.0;1.12711;15.321;0.008;0.001;0.000;0;0;
77.2;1.127647;15.323;0.008;0.001;0.000;0;0;
77.4;1.128075;15.321;0.008;0.001;0.000;0;0;
77.6;1.128788;15.323;0.008;0.001;0.000;0;0;
77.8;1.129434;15.321;0.008;0.001;0.000;0;0;
78.0;1.13087;15.321;0.008;0.001;0.000;0;0;
78.2;1.134912;15.321;0.008;0.001;0.000;0;0;
78.4;1.139124;15.321;0.008;0.001;0.000;0;0;
78.6;1.140838;15.323;0.008;0.001;0.000;0;0;
78.8;1.140953;15.321;0.008;0.001;0.000;0;1;
79.0;1.140765;1.055;0.008;0.001;0.000;0;1;
79.2;1.140664;1.003;0.008;0.001;0.000;0;1;
79.4;1.141464;0.990;0.009;0.001;0.000;0;1;
79.6;1.143522;0.981;0.009;0.001;0.000;0;1;
79.8;1.146107;0.981;0.009;0.001;0.000;0;1;
80.0;1.147697;0.974;0.009;0.001;0.000;0;1;
80.2;1.148451;0.974;0.009;0.001;0.000;0;1;
80.4;1.148283;0.979;0.009;0.001;0.000;0;1;
80.6;1.148345;0.979;0.009;0.001;0.000;0;1;
80.8;1.149071;0.974;0.009;0.001;0.000;0;1;
81.0;1.151207;0.977;0.009;0.001;0.000;0;1;
81.2;1.154046;0.974;0.009;0.001;0.000;0;1;
81.4;1.155803;0.974;0.009;0.001;0.000;0;1;
81.6;1.156902;0.981;0.009;0.001;0.000;0;1;
81.8;1.156806;0.979;0.009;0.001;0.000;0;1;
82.0;1.15714;0.981;0.009;0.001;0.000;0;1;
82.2;1.157544;0.974;0.009;0.001;0.000;0;1;
82.4;1.159214;0.977;0.009;0.001;0.000;0;1;
82.6;1.162659;0.974;0.009;0.001;0.000;0;1;
82.8;1.165541;0.981;0.009;0.001;0.000;0;1;
83.0;1.166319;0.979;0.009;0.001;0.000;0;1;
83.2;1.16635;0.974;0.009;0.001;0.000;0;1;
83.4;1.1667;0.974;0.009;0.001;0.000;0;1;
83.6;1.167317;0.977;0.009;0.001;0.000;0;1;
83.8;1.169324;0.979;0.009;0.001;0.000;0;1;
84.0;1.174431;0.974;0.009;0.001;0.000;0;1;
84.2;1.178355;0.977;0.008;0.001;0.000;0;1;
84.4;1.180848;0.979;0.008;0.001;0.000;0;1;
84.6;1.18162;0.977;0.009;0.001;0.000;0;1;
84.8;1.181933;0.979;0.008;0.001;0.000;0;1;
